gene_id	length	func
gene_4292	543	putative F-box domain-containing protein
gene_4293	475	hypothetical protein
gene_4294	277	putative SOM1 protein
gene_4295	124	hypothetical protein
gene_4296	361	hypothetical protein
gene_4297	453	Protein kinase-like domain-containing protein
gene_4298	118	hypothetical protein
gene_4299	549	putative RIO1 family protein
gene_43	119	hypothetical protein
gene_430	1421	putative AT hook domain-containing protein
gene_4300	395	putative TfdA family taurine catabolism dioxygenase TauD
gene_4301	183	hypothetical protein
gene_4302	447	putative monooxygenase
gene_4303	130	hypothetical protein
gene_4304	635	hypothetical protein
gene_4305	226	Protein of unknown function (DUF3605)-domain containing protein
gene_4306	242	putative SCP-like extracellular protein
gene_4307	1252	hypothetical protein
gene_4308	849	putative Spb1 domain-containing protein
gene_4309	167	putative cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
gene_431	1600	putative SNF2 family domain-containing protein
gene_4310	111	hypothetical protein
gene_4311	1119	SNF2 family domain-containing protein EFQ28332.1 SNF2 family domain-containing protein
gene_4312	630	hypothetical protein
gene_4313	416	putative glycerophosphoryl diester phosphodiesterase
gene_4314	180	putative ubiquitin-conjugating enzyme
gene_4315	604	Sugar (and other) transporter-domain containing protein
gene_4316	553	hypothetical protein
gene_4317	453	Zinc/iron permease
gene_4318	160	hypothetical protein
gene_432	294	putative coatomer epsilon subunit
gene_4320	255	putative glutathione S-transferase domain-containing protein
gene_4321	643	putative GMC oxidoreductase
gene_4323	194	calmodulin
gene_4324	871	putative major facilitator superfamily transporter
gene_4325	513	hypothetical protein
gene_4326	276	putative enoyl-CoA hydratase/isomerase
gene_4327	753	hypothetical protein
gene_4328	371	hypothetical protein
gene_4329	208	Domain of unknown function (DUF4360)-domain containing protein
gene_433	562	putative major facilitator superfamily transporter
gene_4330	308	hypothetical protein
gene_4331	154	hypothetical protein
gene_4332	429	putative ubiquinol-cytochrome-c reductase cytochrome c1
gene_4333	666	Protein of unknown function (DUF1295)-domain containing protein
gene_4334	301	putative PCI domain-containing protein
gene_4335	128	putative ribosomal protein L34
gene_4336	692	hypothetical protein
gene_4337	404	putative pectin lyase
gene_4338	599	putative oxidoreductase FAD-binding domain-containing protein
gene_4339	1413	DNA damage-binding protein 1
gene_434	1027	PCI domain-containing protein OBR12394.1 PCI domain-containing protein
gene_4340	322	putative HET domain-containing protein
gene_4341	454	putative membrane dipeptidase
gene_4342	368	hypothetical protein
gene_4343	316	hypothetical protein
gene_4344	1222	putative mutanase
gene_4345	473	hypothetical protein
gene_4346	528	putative methyltransferase domain-containing protein
gene_4347	281	putative ASF1 like histone chaperone
gene_4348	490	hypothetical protein
gene_4349	327	hypothetical protein
gene_435	414	putative signalosome subunit
gene_4350	441	putative SnoaL-like polyketide cyclase
gene_4351	1411	putative tetratricopeptide
gene_4352	516	hypothetical protein
gene_4353	165	Domain of unknown function (DUF427)-domain containing protein
gene_4354	932	P-loop containing nucleoside triphosphate hydrolase protein
gene_4355	373	hypothetical protein
gene_4356	741	putative subtilase
gene_4357	479	hypothetical protein
gene_4358	492	putative 6-phosphogluconate dehydrogenase
gene_4359	353	hypothetical protein
gene_436	346	putative SAGA-associated factor 29
gene_4360	1035	putative phosphorylase superfamily protein
gene_4361	468	putative Opy2 protein
gene_4362	329	hypothetical protein
gene_4363	566	putative rhodanese-like domain-containing protein
gene_4364	889	putative tudor domain-containing protein
gene_4365	868	Protein of unknown function (DUF3405)-domain containing protein
gene_4366	398	putative proline racemase
gene_4367	913	Arrestin (or S-antigen), C-terminal domain-domain containing protein
gene_4368	415	putative gliotoxin biosynthesis protein GliK
gene_437	255	family 61 putative glycosyl hydrolase
gene_4370	347	putative porphobilinogen deaminase
gene_4371	530	Tannase/feruloyl esterase
gene_4372	642	putative SRP72 RNA-binding domain-containing protein
gene_4373	454	N-terminal C2 in EEIG1 and EHBP1 proteins-domain containing protein
gene_4374	625	Fungal specific transcription factor domain-domain containing protein
gene_4375	348	hypothetical protein
gene_4376	362	putative short chain dehydrogenase
gene_4378	170	putative ribosomal protein S13/S18
gene_438	349	putative peroxin 11C
gene_4380	499	hypothetical protein
gene_4381	549	hypothetical protein
gene_4382	281	putative citrinin biosynthesis oxydoreductase CtnB
gene_4383	505	General substrate transporter
gene_4384	1409	putative SH2 domain-containing protein
gene_4385	576	putative V-ATPase subunit H
gene_4386	130	hypothetical protein
gene_4387	592	putative MFS monocarboxylic acid transporter
gene_4388	378	dimethyladenosine transferase
gene_4389	493	putative CFEM domain-containing protein
gene_439	768	Oxysterol-binding protein-like protein 4
gene_4390	349	Endonuclease/exonuclease/phosphatase
gene_4391	147	hypothetical protein
gene_4392	680	hypothetical protein
gene_4393	138	putative nucleoside phosphorylase
gene_4394	1211	Pyridoxal phosphate-dependent transferase
gene_4395	780	putative pfs domain-containing protein
gene_4396	842	putative pentatricopeptide repeat domain-containing protein
gene_4398	553	hypothetical protein
gene_4399	499	putative HIT zinc finger protein
gene_44	726	putative mRNA cleavage and polyadenylation specificity factor complex subunit
gene_440	617	actin-related protein 2/3 complex subunit 1
gene_4400	135	putative ribosomal protein S24e
gene_4401	95	hypothetical protein
gene_4402	778	putative fungal-specific transcription factor domain-containing protein
gene_4403	483	putative glutamine synthetase
gene_4404	160	hypothetical protein
gene_4405	1018	putative translation initiation factor IF-2
gene_4406	307	Mitochondrial carrier domain-containing protein
gene_4407	203	putative ribosomal protein S7e
gene_4408	330	putative acyltransferase
gene_4409	1015	hypothetical protein
gene_441	312	putative dienelactone hydrolase
gene_4410	334	putative RTA1 like protein
gene_4411	206	putative ribosomal protein S18
gene_4412	616	Uncharacterized protein conserved in bacteria (DUF2264)-domain containing protein
gene_4413	406	hypothetical protein
gene_4414	400	putative AAA family ATPase
gene_4416	206	Ankyrin repeat-containing domain protein
gene_4417	95	putative ATP synthase
gene_4418	261	hypothetical protein
gene_4419	561	putative prolyl-tRNA synthetase
gene_442	174	hypothetical protein
gene_4420	1118	hypothetical protein
gene_4421	502	Major facilitator superfamily domain-containing protein
gene_4422	447	tubulin beta-2 chain KDN71716.1 putative tubulin beta-2 chain KZL71413.1 beta-tubulin KZL84969.1 beta-tubulin TDZ24763.1 tubulin beta-2 chain TKW58468.1 tubulin beta-2 chain CCF35405.1 tubulin beta-2 chain
gene_4423	899	Sad1 / UNC-like C-terminal-domain containing protein
gene_4424	1102	putative nuclear pore complex subunit Nup85
gene_4425	212	Pathogen effector; putative necrosis-inducing factor-domain containing protein
gene_4426	404	Anp1-domain containing protein
gene_4428	325	hypothetical protein
gene_4429	726	Protein kinase-like domain-containing protein
gene_443	169	putative V-type proton ATPase proteolipid subunit 2
gene_4430	209	putative Snf7 family protein
gene_4431	751	putative TPR domain-containing protein
gene_4432	606	hypothetical protein
gene_4433	654	hypothetical protein
gene_4434	113	hypothetical protein
gene_4435	492	putative homogentisate 1,2-dioxygenase
gene_4436	765	putative indole-3-glycerol phosphate synthase
gene_4437	1283	putative hydantoinase B/oxoprolinase
gene_4438	552	putative phosphatidylinositol-glycan biosynthesis class S protein
gene_4439	572	putative FAD binding domain-containing protein
gene_444	1064	hypothetical protein
gene_4440	682	hypothetical protein
gene_4441	268	hypothetical protein
gene_4442	1142	hypothetical protein
gene_4443	365	Protein of unknown function (DUF3074)-domain containing protein
gene_4445	727	putative homeobox domain-containing protein
gene_4446	326	putative integral membrane protein
gene_4447	88	hypothetical protein
gene_4448	117	hypothetical protein
gene_4449	675	hypothetical protein
gene_445	706	putative glycosyl transferase group 1
gene_4450	339	putative ATP10 protein
gene_4451	980	Adaptin N terminal region-domain containing protein
gene_4452	237	hypothetical protein
gene_4453	649	hypothetical protein
gene_4454	375	putative ankyrin-1
gene_4455	606	putative malic enzyme
gene_4456	725	putative dynamin family protein
gene_4457	608	putative POT family protein
gene_4458	325	Haemolysin-III related-domain containing protein
gene_4459	227	hydrolase
gene_4460	373	Peroxisomal membrane anchor protein (Pex14p) conserved region-domain containing protein
gene_4461	292	putative TRI15
gene_4462	121	hypothetical protein
gene_4463	292	putative cenp-O kinetochore centromere component
gene_4464	429	hypothetical protein
gene_4465	613	putative metal ion transporter metal ion transporter
gene_4466	703	putative fungal-specific transcription factor domain-containing protein
gene_4467	517	hypothetical protein
gene_4468	1772	putative SNF2 family domain-containing protein
gene_4469	334	hypothetical protein
gene_447	307	GDSL-like Lipase/Acylhydrolase EFQ27300.1 GDSL-like Lipase/Acylhydrolase
gene_4470	436	putative TPR domain-containing protein
gene_4471	320	Glycosyl hydrolase catalytic core-domain containing protein
gene_4472	590	putative catalase
gene_4473	422	putative integral membrane protein
gene_4474	1549	RNA 2'-phosphotransferase, Tpt1 / KptA family-domain containing protein
gene_4475	705	Myosin-binding striated muscle assembly central-domain containing protein
gene_4476	484	putative calcium/proton exchanger
gene_4477	434	putative zinc carboxypeptidase
gene_4478	550	putative ankyrin repeat protein
gene_4479	242	hypothetical protein
gene_4480	101	hypothetical protein
gene_4481	270	hypothetical protein
gene_4482	455	putative phosphotransferase
gene_4484	150	putative 40S ribosomal protein S19 OHW89644.1 40s ribosomal protein s19
gene_4485	1181	putative RhoGAP domain-containing protein
gene_4486	670	putative PHD-finger domain-containing protein
gene_4487	908	putative tetratricopeptide
gene_4488	366	putative TAM domain methyltransferase
gene_4489	264	putative 3'-5
gene_449	166	hypothetical protein
gene_4490	266	putative calcineurin-like phosphoesterase
gene_4491	1176	hypothetical protein
gene_4492	2388	P-loop containing nucleoside triphosphate hydrolase protein
gene_4493	118	hypothetical protein
gene_4494	583	hypothetical protein
gene_4495	77	hypothetical protein
gene_4496	680	putative major facilitator superfamily transporter
gene_4497	102	hypothetical protein
gene_4498	361	Intradiol ring-cleavage dioxygenase
gene_4499	2237	hypothetical protein
gene_45	488	Fungal family of unknown function (DUF1776)-domain containing protein
gene_450	560	hypothetical protein
gene_4500	726	putative HEC/Ndc80p family protein
gene_4501	501	hypothetical protein
gene_4502	131	putative ribosomal protein L14
gene_4503	205	hypothetical protein
gene_4504	287	short-chain dehydrogenase
gene_4505	393	putative glycolipid 2-alpha-mannosyltransferase
gene_4506	417	putative salicylate hydroxylase
gene_4507	202	hypothetical protein
gene_4508	1346	phosphatidylethanolamine N-methyltransferase
gene_4509	262	hypothetical protein
gene_451	53	hypothetical protein
gene_4510	513	hypothetical protein
gene_4511	262	hypothetical protein
gene_4512	324	hypothetical protein
gene_4513	334	putative peroxisome biosynthesis protein (PAS1/Peroxin-1)
gene_4514	436	putative dTDP-glucose 4,6-dehydratase
gene_4515	112	hypothetical protein
gene_4516	2078	Armadillo-type fold
gene_4517	285	putative metallo-beta-lactamase superfamily protein
gene_4518	153	hypothetical protein
gene_4519	281	family 16 putative glycosyl hydrolase
gene_452	187	putative 60S ribosome subunit biogenesis protein NIP7
gene_4520	174	hypothetical protein
gene_4521	279	putative aminodeoxychorismate lyase
gene_4522	341	putative MIP family channel protein
gene_4523	856	putative metallo-beta-lactamase superfamily protein
gene_4524	423	putative transmembrane alpha-helix domain-containing protein
gene_4525	342	hypothetical protein
gene_4526	73	hypothetical protein
gene_4527	556	putative hexokinase
gene_4528	280	hypothetical protein
gene_4529	115	transcription initiation factor IIA subunit 2 TDZ38920.1 transcription initiation factor IIA subunit 2 TDZ61127.1 transcription initiation factor IIA subunit 2 TEA20770.1 transcription initiation factor IIA subunit 2
gene_453	408	hypothetical protein
gene_4531	621	putative major facilitator superfamily transporter
gene_4532	1049	hypothetical protein
gene_4533	473	putative NmrA-like family protein
gene_4534	119	hypothetical protein
gene_4535	464	putative cytochrome c oxidase subunit 1
gene_4537	342	Protein of unknown function (DUF974)-domain containing protein
gene_4538	455	putative major facilitator superfamily transporter
gene_4539	253	hypothetical protein
gene_454	494	putative 3-beta hydroxysteroid dehydrogenase/isomerase
gene_4540	668	putative leucine rich repeat domain-containing protein
gene_4541	835	hypothetical protein
gene_4542	369	hypothetical protein
gene_4543	237	DNA directed RNA polymerase II 15 kDa
gene_4544	1104	putative Na,H/K antiporter P-type ATPase
gene_4545	892	Armadillo-type fold
gene_4546	435	hypothetical protein
gene_4547	378	diphthamide biosynthesis protein 4
